time_s,axis_1,axis_2,axis_3,axis_4,axis_5,axis_6,axis_7,axis_8
505.0,-0.8265221462057107,-1.0296387188220657,-0.29370049662623315,-0.7506511786360531,-1.6268866860531088,-0.9843194496074209,-1.0728193369236194,-1.0375538036962768
506.0,0.1828372302133509,-1.3904241149752106,-0.3665708381270501,-0.7392304564513006,-1.6081101660733248,-0.9935362241718398,-1.2506812334801314,-0.9763535317044049
507.0,-0.03756504232810225,-1.5522963062598512,-0.6948138458988496,-0.9446720881084372,-1.631275344948162,-1.0122816564979267,-1.1604363860719054,-1.0208175079036952
508.0,-0.3313775176979723,-1.514043712438802,-0.6424172314798774,-0.8634801582209507,-1.5345539538512378,-0.9088440985683583,-1.1532732403892292,-1.0749011071927494
509.0,-1.1215916035343378,-1.8136126143527147,-0.699131341982559,-0.8962779902235408,-1.5933561313565987,-1.018566569153029,-0.9434077738183592,-1.0654410164832213
510.0,-0.7849519489684665,-1.738662342895373,-0.5252752918158924,-0.9116800145288626,-1.6040292327149674,-1.122788010683505,-0.8939820555867896,-1.0586700258879285
511.0,-1.0692940222730123,-1.6695159934774755,-0.4007399098987361,-0.9419878774580337,-1.4799770721245507,-1.1818051463325854,-0.937579696807356,-1.0855771229978752
512.0,-0.6611506720417403,-1.2572806512567067,-0.5301611469147435,-0.8346201249193196,-1.5544051344871102,-1.1419249927273618,-1.1264858597728606,-1.10275961090218
513.0,-0.1890351444724104,-1.7147604539124477,-0.3375012521958801,-1.1798185529666814,-1.4043237842659706,-1.3335378483925568,-1.148943674749357,-1.1070315233247658
514.0,-0.39658811289613477,-1.6894443939077877,-0.41702162832950734,-1.2668685589622082,-1.5294773542645113,-1.4314664195194993,-1.0274363050143795,-1.0066553137212857
515.0,-0.2790589695714244,-1.8963286023321908,-0.2458809964903155,-1.3789780300855126,-1.6368592356086296,-1.4297772207374464,-0.9828979999079376,-0.9083662305057195
516.0,-0.6023036982926689,-1.6798587293369718,-0.1694072867966971,-1.1807507674475084,-1.7314052019936088,-1.2146840549178,-0.8850059330087146,-0.9263778300317407
517.0,-0.32924055829540777,-1.4748887424081867,-0.5770586582561791,-0.9518790366064209,-1.5619366878780605,-1.3071888798049291,-0.9984138253432737,-1.019853998953785
518.0,-0.36010821828451745,-1.8253952809416623,-0.8171660379104382,-0.9765653155217361,-1.359259752911616,-1.1506418957873443,-0.9018288288416901,-1.10359711929189
519.0,-0.12458277576711352,-2.0056722081192224,-0.9114451366650428,-0.598171690819242,-1.4326737052597538,-1.1118415057725197,-1.054694409725074,-0.9882439198759663
520.0,-0.764541103699439,-1.9692803970853057,-0.9191303825549209,-0.7101844645569224,-1.4714970590280076,-1.02404751626428,-0.970649458073674,-0.9331897261671491
521.0,-0.6049488760219489,-1.7649372842372903,-0.6094281784407285,-0.6150534703210577,-1.4213886977115615,-1.045092399762214,-1.0572435081007399,-0.9371290724283534
522.0,-0.8990862519472743,-1.8294083867232627,-0.55439707199457,-0.6129971357495022,-1.4473904786255767,-1.1430494881057935,-0.8909141063362562,-1.0152558450803855
523.0,-0.06555079380612822,-1.8043242356856395,-0.32350623918630705,-0.6774723948348056,-1.276640285963298,-1.219136958431046,-1.0230708605095333,-1.0504751637607712
524.0,-0.6646269374134905,-1.65015437708517,-0.43950069124415514,-0.7459718887795168,-1.2730570499180605,-1.1630028939336226,-0.9405547586016463,-1.0213485494188104
525.0,-0.10757640202193121,-1.3327281574410603,-0.5376706650610072,-0.5844844497209757,-1.3174013408343686,-1.188027912347238,-0.9860786580815483,-0.9993774494414355
526.0,-0.2940100138333211,-1.8254253979961252,-0.8070919139976716,-0.5644183643194806,-1.2060234286854612,-1.2785620470919061,-0.978101736310638,-0.9327163293836576
527.0,-0.1692509947920735,-1.63529496407796,-0.6750865040186416,-0.523814221075951,-1.1336978482818068,-1.2961630866767073,-1.0357855081467537,-0.8825025532950133
528.0,-0.1513921656896682,-1.805074395320256,-0.3336208805476528,-0.9675072689648593,-1.052383971892925,-1.3586886220440857,-0.7929229161794829,-0.8935349587206103
529.0,-0.26959265406524974,-1.5643617103456935,-0.27280560716352936,-1.01762577126842,-1.3100380421534665,-1.2084623316901677,-0.7820492004977374,-0.9261772930363309
530.0,-0.5370803657422407,-1.6440952277291836,-0.3317495670583589,-1.1897158247833468,-1.2138872940253136,-1.1665659219585442,-0.8029286295413022,-0.8200241618508205
531.0,-1.242500505232235,-1.2572038867137572,0.004663498843606651,-0.7064861039486175,-1.1064517465774173,-0.9857120696386245,-0.7668389903086619,-0.7971877486828588
532.0,-0.7854106096175186,-1.8233043426856055,-0.4050608685848083,-0.7625227548761248,-1.2394130360198252,-1.2878287874041845,-0.8184551592653707,-0.7203115884965832
533.0,-0.9579805384400844,-1.726150802854154,-0.5141193838642527,-0.7792826198995317,-1.2073094587798652,-1.2606251380081048,-0.7740873783807415,-0.6878235496546052
534.0,-0.7100716776669814,-1.7959988383061853,-0.5777003259442486,-0.6948441089040395,-1.3532230480248508,-1.269700841217164,-0.856230649626943,-0.8693754751208961
535.0,-0.9493497364985661,-1.8210632202822212,-0.6176125300854965,-1.0579577048005149,-1.336392853689352,-1.1245452157642004,-0.890009772481622,-0.9306593115147437
536.0,-0.2675877697881721,-2.1203791222819013,-0.5750350774177717,-0.9756536456186411,-1.1953036509416717,-1.157460534287008,-0.9007663403974586,-0.9671160481277331
537.0,-0.7648612541549582,-2.3657120411519754,-0.700549168217779,-1.147736006345991,-0.9811801036542437,-1.2691865895215046,-0.8404393127365619,-0.8218756538049459
538.0,-1.130808509905825,-1.8321495041092704,-0.3760220971678782,-1.083949552264305,-0.9597425809249269,-1.2995608834182226,-0.8436437631108408,-0.8632264279416964
539.0,-1.9138969812245787,-1.51617864771922,-0.2825656411911153,-1.0871665684388767,-1.16870075647125,-1.2955479111673063,-0.8138403646323041,-0.937489819461396
540.0,-1.623823870770794,-1.726575693068959,-0.18393283759788764,-0.956710177734294,-1.3091796599269463,-1.2880863367968571,-0.8366225946231626,-1.1018972538441991
541.0,-1.3898327974884828,-1.601201036817105,-0.525111289162012,-0.8960830702010661,-1.29363375846333,-1.3062004037803159,-0.8148249403828246,-0.9484702636390154
542.0,-1.0210831476160007,-1.48018898261793,-0.7786619337016946,-0.6209279963211978,-1.3318464438298148,-1.2590099030387991,-1.0110815866004768,-1.0578728046301564
543.0,-0.8198662996340519,-1.5557008978107871,-0.8862964949225556,-0.7220182380319781,-1.1460390882205171,-1.2512287279047358,-0.9914428438747225,-1.0338485446018648
544.0,-0.81307235938272,-1.6986588694948048,-0.49042164522586507,-0.7905215338463567,-1.114978289598506,-1.2771966440557871,-0.9959498217475853,-1.1161418615502867
545.0,-0.655330200676389,-1.9318311479321164,-0.8270008075859006,-1.0080878903033874,-1.228668373096969,-1.1796509685507246,-0.8138490893941269,-1.0769800010978972
546.0,-0.8962743926474088,-1.4135023799261734,-0.6570041963023794,-0.6470729510194203,-1.2401597913104652,-1.1808956882281405,-0.9780669766299057,-1.1102800879950747
547.0,-0.7828028460079635,-1.6063201692303881,-0.6802106122734364,-1.0004828377352353,-1.1323296384430712,-1.124678578918668,-1.0102056279708422,-0.9823791681421232
548.0,-0.42683945012771407,-1.5078564949070565,-0.36936656144741076,-1.0018794210396973,-1.0010327811417343,-1.4143747120366712,-1.031554286992285,-0.9111563904121853
549.0,-0.08098769336644088,-2.4042878831400243,-0.4307690489627739,-1.2235226418820788,-1.1506712182085468,-1.465498849880043,-0.9719548240086885,-0.908054830218264
550.0,-0.24854493750292228,-1.981829017532209,-0.7735471329480962,-1.0010203227437617,-1.086928410223939,-1.337958212082189,-1.0277388226547521,-0.9156501459452818
551.0,-0.4160757889806426,-2.1278754997602105,-0.5195616667281208,-1.0484465145039736,-1.2689779466393067,-1.1517261567781427,-0.9028323897768422,-1.0211943101222478
552.0,0.18996000883544664,-2.429067869178359,-0.573146352128391,-1.0242474161805113,-1.2511537745457855,-1.1423223926928705,-0.7172688830300439,-1.034811555716394
553.0,-0.03235753085961238,-2.1010124361233182,-0.24937737349045205,-1.0257107970880814,-1.1424824287165802,-1.1327325992539785,-0.6355030420923172,-0.8791557399892782
554.0,-0.4240589845394017,-1.903908257036653,0.02868395415938499,-0.9574378287090549,-1.218285063039321,-1.2035022528870076,-0.5762177571817048,-0.8676712419018279
555.0,-0.9692956763450951,-2.0694053427008505,0.15549899882803742,-0.7599028924931497,-1.253707595386116,-1.2643699802365704,-0.7179541483726711,-0.9414681849342805
556.0,-1.1741122472310455,-1.897207922026866,-0.12198699560473386,-0.698085362002901,-1.4034043119303012,-1.2671629179091592,-0.7641793166810585,-0.9616537205594645
557.0,-1.5873817810116304,-1.6874053135243778,-0.22705833057361138,-0.9047394716651286,-1.2791666239976145,-1.1679693544102874,-0.8530504488446284,-1.0341997583398568
558.0,-1.4703537405639981,-1.0420867923647086,-0.4051254514588209,-0.949898091081693,-1.3291465841921777,-1.4075439918804715,-0.8345932092894004,-1.0239230614031989
559.0,-1.4484443565949128,-1.081696021824583,-0.4295817941176872,-0.9005523956239065,-1.2111012771952838,-1.368472123898107,-0.841519469661193,-1.1484186554869165
560.0,-0.6369976095020735,-1.4585135610418125,-0.730568407241176,-1.0012988914271526,-1.2095961422822625,-1.2419041229723398,-0.7708931750475987,-1.245428210886833
561.0,-0.401192055818475,-1.5001507658013478,-0.6258673321375513,-1.065369291164538,-1.117165553830437,-1.2118880840113675,-0.7187692463013764,-1.2849936632942525
562.0,-0.7979947890048427,-1.02318306409548,-0.6035681293175211,-1.102573101588715,-1.1067974511577714,-1.139656239499386,-0.6558767423663364,-1.2524368905706738
563.0,-0.5619644387535307,-0.8064202274978285,-0.3442909920066309,-0.6501765493492306,-1.2992986464689353,-1.3666867174114392,-0.7704501720023609,-1.1962049924349778
564.0,-0.7717955776559936,-1.465841768093626,-0.452762352401035,-0.7740372519353945,-1.4998502405971037,-1.336738024332659,-0.8905030017624864,-1.0304086241619386
565.0,-0.4351930159820122,-1.5382649813490539,-0.7602372435863911,-0.5070107016272689,-1.4061587824248605,-1.3989346146855475,-0.9367199287444459,-0.9463767532218311
566.0,-0.7260271192668575,-1.771200391650556,-0.8520784730113764,-0.718515490286871,-1.3603652326389184,-1.1602376362291953,-0.8510384843485967,-0.922166622566434
567.0,-0.8873881891447167,-1.8855948637683297,-0.6978139153098957,-0.8067397864496992,-1.374560843259975,-1.120982621873416,-0.8067000802528158,-1.0163877448844567
568.0,-0.54404054900896,-1.8197741727572152,-0.3295075978763565,-1.1007173065912879,-1.39328144101999,-1.0687411267940765,-0.7604508096792812,-1.022002601503998
569.0,-0.574683236524061,-1.420507245965256,-0.3132652128563092,-1.0772412653623424,-1.4214104659463291,-1.1417425632414495,-0.6824191368233545,-1.014932381696412
570.0,-1.1868698860409999,-1.0538315826781524,-0.173534386289578,-0.8264696335264767,-1.3293576524718693,-1.1684714163023866,-0.7694475369872922,-0.9333846953794561
571.0,-1.1202904044631699,-0.7280745449988621,-0.1203000218693778,-0.5563033520252838,-1.4964095705136469,-1.2487458110497969,-0.6405314937154359,-0.961451526642444
572.0,-0.824431900163281,-1.2253461203402252,-0.27911463948692594,-0.65560701292641,-1.423614718898543,-1.2855793303087848,-0.7744790333630007,-1.0978775787102764
573.0,-0.5628800272012809,-1.322226233791672,-0.27126710219941996,-0.8006494106482203,-1.7584513339806414,-1.3232601458994353,-0.7946101244544231,-1.002487090080392
574.0,-1.4187210245134612,-1.6701041967735417,-0.17005877388214094,-0.9491040079755227,-1.484742546908892,-1.3994172267519107,-0.8382089060489822,-0.9226972665782248
575.0,-0.6193646957972726,-1.547441104777535,-0.30359133122000453,-0.67875054405208,-1.5542666653643602,-1.2284167434375024,-0.6205646297079452,-0.8682918481674661
576.0,-0.11795685030932508,-1.8813460095818535,-0.8773166799477515,-0.8719806119025393,-1.350236220956527,-1.0530155939108796,-0.5995117935858936,-0.9811685495163089
577.0,-0.2903137673955026,-1.6880762464413415,-1.0319464206911997,-1.0114437346558331,-1.2593697526417091,-1.0579808003160396,-0.673026799498487,-1.1330122828341898
578.0,-0.4967628763356623,-1.5134776921168533,-0.728643488487891,-1.1238249242226426,-0.9612223053612343,-1.188181108944065,-0.6837516036011099,-1.126765214505237
579.0,-1.2681321231606768,-1.4347182075374347,-0.43481925773019636,-1.1361653482112293,-1.117956430255584,-1.1868245319539634,-0.7435364706480397,-1.143681637750767
580.0,-1.5223199641661815,-1.2765043570551056,-0.3490027584569155,-0.9892031079835784,-1.2217934768095766,-1.0757956216184268,-0.6374042773679817,-1.02603961925082
581.0,-1.5093255430502288,-1.641026304779539,-0.38387805941388825,-1.0162948645986385,-1.42252229654039,-1.1392131280260966,-0.636460574707061,-1.0834203700200387
582.0,-1.3143508421799952,-1.6136163522834879,-0.0976122815154628,-0.8031567048358392,-1.388718850126576,-1.0457571673474106,-0.5147473486268477,-0.9476503804797085
583.0,-1.1040187623225841,-1.4035491367861488,-0.19761394546487962,-0.6349384505616007,-1.4438526379050278,-0.9985617835604333,-0.4505244502046636,-0.9998168499500744
584.0,-0.1744846535531237,-1.3595586561063528,-0.23787993003575386,-0.7111959083706523,-1.2232976323812195,-0.8891443264759942,-0.4164204979899194,-1.0364211519449107
585.0,-0.3573590179277078,-1.2043564997698728,-0.39685954703010884,-0.72895277001596,-1.0511615507703083,-1.143289973578344,-0.64755258655383,-1.0985577024691495
586.0,-0.508291986690052,-1.1763416064631314,-0.1580715766984543,-0.6237005531073404,-1.1674394748905659,-1.2541556692666613,-0.4735452904496856,-1.1384777205261414
587.0,-1.244644083098642,-1.2700520396724015,-0.41339274781184326,-0.6748482729946762,-1.1883067675397456,-1.3460031620486501,-0.5646029292120152,-1.1319519856234779
588.0,-0.5079618191616281,-1.0661182695380116,-0.5956315031487022,-0.7308015987976954,-1.3716007854042727,-1.2685541605975597,-0.47823325687601015,-0.9787253598268739
589.0,-0.44473930481694673,-1.6910742332379498,-0.6642285591354052,-0.8351186054213139,-1.4820252540953691,-1.2813220643966117,-0.6141505755190461,-0.880146569179813
590.0,-0.4107952489638667,-1.3527059419006557,-0.30887476102094824,-0.5025739742143445,-1.4743298233015207,-1.2156864705089507,-0.6050802093535764,-0.7945932220769149
591.0,-0.400470882884227,-1.2963348543290079,-0.04328998215868937,-0.4113700622658063,-1.4264657910826972,-1.1086730300808938,-0.6535378341029899,-0.8630071728616729
592.0,-0.8163448661385615,-0.9003570713852349,-0.37780857977820953,-0.2767898987993715,-1.333189615211804,-0.9767265676286785,-0.6906379743208207,-1.0648442051345022
593.0,-0.9090795071151958,-1.8170548731066984,-0.43595259330420166,-0.6003020193957459,-1.3043514360183246,-1.0779927796989794,-0.7130536343136844,-1.1226368789811694
594.0,-1.7269574511957786,-2.0878821061003165,-0.31233350975509777,-0.8477830896903751,-1.1778743407743206,-1.2286813101453677,-0.9404376384666218,-1.1632697184543732
595.0,-1.2489372229468427,-1.732411280169757,-0.18544865698335203,-0.9208458429113788,-1.2865572146669801,-1.3031856423692079,-0.9098745586660699,-0.9563762123843896
596.0,-0.9290768736486785,-1.5210474853566145,-0.4202099171411958,-0.806519026515458,-1.229251894104474,-1.1420429816473565,-0.9537073787708259,-1.1180433243943178
597.0,-0.4898141697041555,-1.6985604327783648,-0.3962106578460075,-0.8480968554694313,-1.19627310069116,-1.1155807364629315,-0.8082020371026178,-1.0459069308013944
598.0,-1.0000747822925975,-1.8808059340048409,-0.07997339304119885,-0.5856945049649893,-1.2009105863304668,-1.0580927301570264,-0.5791839427847099,-1.135759973550666
599.0,-1.1469963227751714,-1.9113546219035622,0.13559138186752911,-0.5321629765145803,-1.2334339764783062,-0.9589978281506544,-0.4516055258932616,-1.0754877754599284
600.0,-1.0833696599429357,-1.220181663200378,-0.3458694388003836,-0.4796167976522392,-1.1676296049414483,-1.142960094303257,-0.4715369547850604,-1.0871684214986408
601.0,-0.34270790948948887,-1.3301222530364623,-0.4831117958267607,-0.5502163666602818,-1.3520928880726375,-1.1536596612567787,-0.6996149889742538,-0.8951650532321029
602.0,-0.7673873179270736,-1.3600600416578432,-0.23919920551809928,-0.5526577713538048,-1.2224997014197705,-1.1566608496982924,-0.7279607622189628,-0.9679738517235055
603.0,-0.4925937409190545,-1.1518610317747868,-0.41761282700432073,-0.5333494094177059,-1.196852676916187,-1.1284098752845308,-0.6772377817569675,-0.9324365371012439
604.0,-0.9549137084379498,-1.5369325531262983,-0.5084603252368641,-0.7207211305735679,-1.195918313737304,-1.1128085818934819,-0.6697577318143386,-1.0348616398623889
605.0,-0.5206127020472363,-1.7555118055508816,-0.6545799633634904,-0.8112926510531314,-1.0261913696932619,-0.9957658377599764,-0.7496005903214503,-1.0046854205404927
606.0,-0.20066454990598395,-1.781194369306942,-0.45394583293765944,-0.7474081551578537,-1.3100078493005807,-0.837500219732341,-0.7225351693269645,-1.0051736018888289
607.0,-0.9172519528790656,-1.5911910537909493,-0.5815699219913972,-0.5860957161520536,-1.1994780752308631,-0.8705700492565134,-0.9218322927323673,-0.8984788881256961
608.0,-0.8239131638870095,-1.7277214364909477,-0.4249988260830269,-0.697819087958414,-1.5247961421592202,-1.037627525838997,-0.8142152896490809,-0.9555560492111035
609.0,-1.3595855839232844,-1.956985777568358,-0.6963530208758565,-0.9267947727202472,-1.1387220485360712,-1.0294571522569163,-0.7786212534610794,-0.9964852103495946
610.0,-0.834238770438297,-1.7998870610639115,-0.3349232893362027,-1.0731643889131055,-1.2167049800064427,-1.2052308160801344,-0.7435815792995493,-1.002111427435458
611.0,-1.1048242405167867,-1.6487783060769006,-0.23888761020022714,-1.050038423329479,-1.2088497236680829,-1.1414520158697654,-0.7792860041198088,-0.9471665770329962
612.0,-1.0524966991595714,-1.6397457834208604,-0.4528968744983532,-0.7804237225226838,-1.3797620690907535,-1.1827023473969678,-0.808435260086195,-1.100426538676162
613.0,-1.5232818401699313,-2.0555122459826443,-0.8278212325562977,-0.4792183894029917,-1.2553511263487476,-0.9305984144929808,-0.7624411514652961,-1.1094838085150094
614.0,-0.919053808659531,-2.05199447413076,-0.5959995462438579,-0.3465433783981745,-1.299773744524901,-0.9958128416957674,-0.6734041839391537,-0.9691408543695963
615.0,-0.7167172735528788,-2.085884560327702,-0.8782104011617589,-0.3799839242372508,-1.2188157681318532,-1.1328835796730916,-0.5237012651953283,-1.0310642081337797
616.0,-0.8568077783046949,-1.4683188691018247,-0.893312608983105,-0.568916108553031,-1.6335981834470241,-1.1820695579038474,-0.7179733479298293,-0.98894801019824
617.0,-0.8966966615677081,-1.47510404967209,-0.7678833797457828,-0.5577456102270192,-1.5174216224771981,-0.9839748945134177,-0.6008507101906313,-1.018242733217232
618.0,-0.47273822071447524,-1.0455446193794904,-0.19379853525877258,-0.5450509904655273,-1.5865055028572983,-0.9918454256952852,-0.7856733432336588,-0.9399067286991605
619.0,-0.6511540269826295,-1.3350266079169335,-0.3191344567524885,-0.5669382918422242,-1.1593992359632943,-0.992494318953706,-0.7336734228978554,-1.0524798937054303
620.0,-0.4673070268877634,-1.4709493140819567,-0.8425455070972102,-0.8107474150235764,-1.0552236579152612,-1.117448329688124,-0.8122851893016693,-1.0410776162205528
621.0,-0.9119847145431473,-1.477365526220877,-0.7637780596434559,-0.5554791424984893,-1.0531363235096625,-0.9470326380309821,-0.647044986606207,-1.0209138716807262
622.0,-0.7215216035387418,-1.2170129987566287,-0.45567379003430375,-0.4604673111750056,-1.0929429723191768,-0.8706162955770417,-0.8510352395032076,-0.9468394848175288
623.0,-0.613915939239469,-1.3156963338086662,-0.20843203217699016,-0.4163590940756849,-1.345599910324967,-0.9393516731833864,-0.6428721224644083,-0.8963623680062658
624.0,-1.1124863418520214,-1.5068963076637953,-0.011834017863412014,-0.5882135974504145,-1.1896520216007762,-0.9409844162204158,-0.7554263783335997,-0.7778652096432989
625.0,-0.7487849492799458,-1.3591877219317414,-0.3583739968263096,-0.6161811321320174,-1.2686608216925968,-0.8944987792294391,-0.6427343314480629,-0.8891060921843599
626.0,-0.3224773792008076,-1.0692339171675547,-0.3961676958261624,-0.5799588180802023,-1.386768625848821,-0.8785472940128615,-0.6069278450480964,-0.818629192593261
627.0,-0.7232940069323682,-1.186887582141259,-0.6122384066049388,-0.648593634945652,-1.5282839398252512,-1.0354225925058629,-0.5927078647979263,-0.8840724730947787
628.0,-1.2317861685605187,-1.197546425851688,-0.6832746600011723,-0.7453400168789172,-1.2522835394836818,-1.0194783242221837,-0.6894658971633311,-1.0165661054013326
629.0,-1.1394044910498409,-1.6127160565620475,-1.09219510388632,-0.6403910936505148,-1.177400305493887,-0.926928920062766,-0.7270433681302102,-0.9921132100277646
630.0,-0.08200219198144644,-1.4570666188721915,-1.156535786545389,-0.6625721175818916,-1.0269747195524723,-0.9827739564595268,-0.6419278574273901,-0.8730764748953778
631.0,0.023269705008184465,-1.6747201056334984,-1.1904696800597356,-0.5847733081879339,-1.1782016356354301,-1.1066086646351818,-0.6630269330385155,-0.7665331381038709
632.0,-0.6506618348953065,-1.604351207774464,-1.0442628838773835,-0.8247789193442975,-1.1541942854389056,-0.8860293899915004,-0.5948710139592678,-0.7991215378236225
633.0,-1.4879696043656285,-0.9904605070641277,-0.8172114920521738,-0.8121651878803496,-1.3289907109003196,-0.8444590108259982,-0.6622045093823036,-0.8043310726126915
634.0,-1.1415470021225267,-1.1026155197283525,-0.9117111948346981,-0.6343446243843187,-1.2400246760479892,-0.9012807980890932,-0.6410721471309367,-0.793691235888557
635.0,-0.96484660747506,-1.2462763051680774,-1.016229940944294,-0.5927596398963219,-1.237785995038013,-1.067478607440472,-0.8696854092923653,-0.905947970564353
636.0,-0.9187080338375236,-1.169757814426332,-1.2451509838882011,-0.595478274464317,-1.196067156337716,-0.9849689452665218,-0.8809870283373014,-0.8682382669649662
637.0,-1.0813430518941813,-1.481884286801518,-1.2101432628621567,-0.5034671617072394,-1.2552840332445907,-0.8625716920475694,-0.9493744553287258,-0.8612208860841389
638.0,-0.6543398743516949,-1.4432433017693813,-0.8466597569430779,-0.29889457435158284,-1.3359149039200426,-0.6429637526562599,-0.9209021740363721,-0.7067179251056445
639.0,-0.7941223873430007,-1.347291788438274,-0.5126409549500242,-0.20032096286394296,-1.255728468705455,-0.724668340807377,-0.9519326352595483,-0.647174773780511
640.0,-0.931113674035682,-1.396104797167619,-0.5904163068951482,-0.40642467942208177,-1.1916754273190893,-0.7249135978817076,-0.8670768420980801,-0.6021556022617881
641.0,-0.37937754391911066,-1.5875499321030604,-0.31972556850603506,-0.5299233437263968,-1.2004170628656876,-0.8263726329529504,-0.8508815854834624,-0.8076111777621198
642.0,0.20738953042214747,-1.7924824216430681,-0.5826841073906666,-0.6260226065725276,-1.3280491242120547,-0.8837893507478396,-0.8483564353230334,-0.8583834135779359
643.0,-0.28513762310824975,-1.4385657620758814,-0.5291652925315461,-0.8260501259747466,-1.4315624357455916,-0.9560081629859851,-0.798347565048855,-0.823453643449125
644.0,-1.0609172508351843,-1.4316386036896416,-0.8155377010609165,-0.5391330708032337,-1.4612873679211782,-0.7950441392948425,-0.8083134263755888,-0.7605655347864009
645.0,-0.7081185240111504,-0.9128218521932511,-0.7308295432587103,-0.47859408388651126,-1.2869062862256009,-0.839295950879851,-0.8182395322191809,-0.8860513889305829
646.0,-1.203291318264265,-1.237594038047389,-0.7644766380621012,-0.6952024476400016,-1.2883774921726998,-0.8120375840971638,-0.7893265591199048,-0.8584097935914325
647.0,-1.0440276569301339,-1.2602995427116177,-0.7192380234325061,-0.6481242461687247,-1.280665253415806,-1.0349565247730022,-0.7526445256714296,-0.8458686203270038
648.0,-1.2747894313481234,-1.013692555609765,-0.5119756330805891,-0.7752034925513663,-1.2934588850144886,-1.0999092100799075,-0.8298921760940692,-0.7278300974402813
649.0,-0.5564498926489254,-1.0556069152834406,-0.6565548579124872,-0.6650029238547688,-1.5020756125889907,-1.1925644198861594,-0.7534570153507257,-0.7279242556516338
650.0,-0.6344717617864687,-1.5115981499261468,-0.5146971335147077,-0.6153527594788019,-1.228153679606531,-1.1655869426305696,-0.8746472997405699,-0.8650996083601247
651.0,0.20615374103392486,-1.7002425422143408,-0.46188170428886943,-0.44943165133671265,-1.168073143168325,-1.0554890171908662,-0.9184145647274181,-0.8228126985841586
652.0,-0.7189542763790108,-1.62761406506225,-0.3183670461906382,-0.7079997447471984,-1.3092741297965511,-0.8148958939673236,-0.8506970559146897,-0.8639976003388268
653.0,-0.8062760629404152,-1.338981002606293,-0.6273304610673471,-0.6510292399609343,-1.5150860297853874,-0.8397516778382353,-0.7458904186018701,-0.8576445736335199
654.0,-0.6919953631568159,-1.5461458309362723,-0.8273754760299776,-0.36128426482027237,-1.4730303831632838,-0.7797741405784864,-0.7615007918912333,-0.8827571768266246
655.0,-0.7030841408536072,-1.2624400272557472,-0.73304400635818,-0.24141150487730417,-1.4966270560043216,-0.710731723305489,-0.6406001962390127,-0.7372499337701864
656.0,-0.951873405004123,-1.6249175753581968,-0.6718404704430698,-0.4049260593083214,-1.461090313538958,-0.6604331505803984,-0.8160080714259447,-0.7351811513870136
657.0,-0.8012074521740982,-1.448588129627656,-0.7763884493958767,-0.46043198178107175,-1.4378730618966418,-0.6427105199884845,-0.8566903174635397,-0.7704289859838354
658.0,-0.3538812847211366,-1.4845373086355642,-0.7792824709621589,-0.4006079391375074,-1.3438202079059587,-0.6930292809070643,-0.9466596252557675,-0.8399677966387898
659.0,-0.9189878060607489,-1.429599957046167,-0.9373501533220153,-0.3087961017365347,-1.2471013810618465,-0.8769700981098868,-0.7940132029633384,-0.8458725875370903
660.0,-0.9590725787221742,-1.4000902767679253,-0.9705668106324061,-0.12481435047119262,-1.402153735533479,-0.9198031663965495,-0.6694917974154491,-0.670973025519149
661.0,-1.3903423589857369,-1.6520491973400446,-0.7338475030480248,-0.23382290810512768,-1.3255003164737613,-0.8565466734703796,-0.7619759717769069,-0.777190093083195
662.0,-1.0381659438191477,-1.9586794976958877,-0.7335299386083236,-0.40149010363014154,-1.2923531234737624,-1.0239764909914968,-0.7407027485508186,-0.8697299688853526
663.0,-1.1343693746532713,-1.676162773675683,-0.35042965137729837,-0.6736359819678958,-1.1920386115693034,-1.0115352411470666,-0.7384674475408678,-0.76980767531489
664.0,-1.2094167024793872,-1.506078218094997,-0.1113776799528994,-0.4704426164055153,-1.4324848671247137,-1.08655375908452,-0.5253692390929777,-0.741800185339997
665.0,-1.5749314223527144,-1.458680163460816,0.052448077105779735,-0.6225073756566426,-1.478620882878007,-0.8730356507669326,-0.7128163289074757,-0.7192935194484316
666.0,-1.338060395478296,-1.3025832370515351,-0.23815015127316105,-0.44279834718022837,-1.453155723952168,-0.9380522803886211,-0.7311407965841843,-0.8316701903721104
667.0,-1.2756809551922634,-1.4960917142325763,-0.10620388823163629,-0.3652816641242717,-1.3346349834370428,-0.7777831839207636,-0.895064473125383,-0.7589844104744679
668.0,-1.367939950371528,-1.6207984352280989,-0.39653501713244216,-0.4077927765482639,-1.2022996119181146,-0.6894043587469413,-0.8346743113719822,-0.6593245387735882
669.0,-1.2948067777049925,-1.272074627864281,-0.8628971869386175,-0.5956068254012784,-1.2795206450300591,-0.6551324691645665,-0.917925617777333,-0.7234337997552975
670.0,-0.9058087720033096,-1.1904830076601562,-1.2213117651886294,-0.37639203880973165,-1.3108674643977403,-0.9010626508322246,-0.6634518011547922,-0.8675832490231996
671.0,-0.4644560529938631,-0.9964636532692235,-1.0532089346216729,-0.512356187594044,-1.1507475308180122,-1.0291567301782685,-0.6577974823303352,-0.9179675657192052
672.0,-1.298665628506629,-0.8753613753756031,-0.5869142892006458,-0.5215314424674402,-1.1098160506892367,-0.9568620999156525,-0.5380371470399165,-0.741567791836314
